fecha;humedad_rela;temp_min;temp_max;temp_ambiente;evaporacion;precipitacion;viento_km
14/6/2018;84.00;28.20;20.80;24.20;1.10;0.30;19
15/6/2018;87.00;28.60;21.20;24.60;1.60;0.00;15.6
16/6/2018;84.00;28.40;21.00;24.50;2.70;0.00;58.7
17/6/2018;85.00;29.40;21.40;24.60;2.70;0.00;23.5
18/6/2018;81.00;30.00;21.20;25.30;3.70;0.00;23
19/6/2018;83.00;31.20;22.00;24.80;4.30;0.10;31.1
20/6/2018;81.00;27.60;21.00;24.00;2.70;0.00;18.5
21/6/2018;84.00;27.00;21.60;23.80;2.20;0.00;12.7
22/6/2018;79.00;31.20;20.40;25.50;4.00;0.00;19.9
23/6/2018;81.00;27.20;19.60;24.60;2.40;0.00;13.2
24/6/2018;81.00;30.00;19.80;24.60;3.40;0.00;13.9
25/6/2018;81.00;29.60;19.60;25.00;4.10;0.00;17.2
26/6/2018;79.00;30.40;20.20;24.80;4.30;0.00;28.2
27/6/2018;82.00;28.20;21.20;24.30;3.10;0.00;20.2
28/6/2018;82.00;28.20;21.40;24.40;2.30;0.00;13.6
29/6/2018;81.00;28.40;21.00;24.60;2.00;0.00;12.7
30/6/2018;75.00;32.40;20.20;25.80;6.50;0.00;27.3
1/7/2018;88.00;25.40;21.80;23.20;0.80;0.40;10.7
2/7/2018;82.00;32.20;20.40;24.70;4.50;0.00;15
3/7/2018;87.00;27.00;19.40;23.60;1.80;0.00;19.6
4/7/2018;81.00;28.20;21.40;25.00;1.90;0.50;18.2
5/7/2018;83.00;26.40;21.00;24.20;1.60;0.00;11.2
6/7/2018;78.00;31.00;19.80;25.00;3.30;0.30;22.8
7/7/2018;84.00;28.80;21.40;25.20;2.20;0.80;16.4
8/7/2018;90.00;26.40;21.60;23.80;1.60;0.20;9.7
9/7/2018;70.00;34.00;21.00;26.00;4.90;0.00;24.4
10/7/2018;78.00;31.40;21.00;25.30;5.80;0.00;22.6
11/7/2018;79.00;32.20;19.60;25.30;5.40;0.00;28
12/7/2018;75.00;29.00;21.40;25.60;3.90;0.00;20.2
13/7/2018;84.00;28.40;20.40;24.30;1.70;0.00;12.3
14/7/2018;82.00;27.40;20.00;24.30;2.30;0.00;14.6
15/7/2018;82.00;27.40;21.20;24.50;2.40;0.00;14.1
16/7/2018;82.00;26.60;18.40;23.40;2.80;0.00;15.4
17/7/2018;77.00;29.00;17.80;24.60;2.90;0.00;13
18/7/2018;81.00;26.60;20.40;23.40;2.30;0.00;12.3
19/7/2018;80.00;31.40;18.00;24.40;4.70;0.00;25
20/7/2018;75.00;33.00;18.40;25.50;5.90;0.00;36
21/7/2018;81.00;27.20;20.80;24.30;2.10;0.00;15.9
22/7/2018;79.00;30.00;20.80;24.60;4.20;0.00;23.1
23/7/2018;82.00;28.40;21.00;24.10;2.90;0.00;14.3
24/7/2018;76.00;31.80;20.40;25.70;4.40;0.00;18.4
25/7/2018;77.00;31.20;18.80;24.80;4.40;0.00;21.8
26/7/2018;83.00;27.20;19.00;23.80;2.10;0.00;11.4
27/7/2018;79.00;31.60;19.20;25.10;4.70;0.00;27
28/7/2018;80.00;27.40;22.20;24.80;2.50;0.00;18.3
29/7/2018;83.00;28.40;19.40;24.40;2.30;0.00;16.8
30/7/2018;79.00;32.20;20.80;25.90;5.10;0.30;27.8
31/7/2018;84.00;28.20;21.60;24.40;1.20;0.40;12.3
1/8/2018;82.00;28.40;21.40;24.90;3.10;0.00;14.6
2/8/2018;83.00;31.20;21.00;25.40;3.20;0.00;17.3
3/8/2018;81.00;28.20;21.80;24.90;2.50;0.00;15.6
4/8/2018;84.00;31.40;21.20;25.10;3.20;0.00;16.4
5/8/2018;90.00;29.20;22.00;24.00;0.00;0.00;14.5
6/8/2018;83.00;31.00;21.60;25.40;3.40;0.00;16.4
7/8/2018;84.00;29.20;20.60;24.90;2.90;0.00;15.2
8/8/2018;82.00;31.60;22.00;25.90;4.10;0.00;19.2
9/8/2018;85.00;28.60;21.40;24.80;2.60;0.00;15.6
10/8/2018;85.00;32.20;18.60;24.20;3.50;0.00;18.5
11/8/2018;85.00;28.40;21.60;24.90;3.10;0.00;14.9
12/8/2018;85.00;31.80;21.60;25.50;4.40;0.00;20
13/8/2018;80.00;31.80;19.80;25.40;4.90;0.00;22.2
14/8/2018;84.00;28.60;20.00;24.10;2.80;0.00;14.4
15/8/2018;81.00;30.80;18.40;25.00;4.00;0.00;18.9
16/8/2018;81.00;32.80;20.80;25.10;5.30;0.00;24.5
17/8/2018;83.00;31.80;21.20;24.60;3.90;0.00;23.1
18/8/2018;83.00;30.20;21.00;24.40;2.60;0.00;19.1
19/8/2018;83.00;33.80;21.00;24.60;6.40;0.00;30.9
20/8/2018;81.00;28.80;21.20;24.80;3.40;0.00;16.4
21/8/2018;81.00;32.00;20.00;25.00;5.50;0.00;33.8
22/8/2018;79.00;33.00;20.20;25.40;5.80;0.00;24.9
23/8/2018;79.00;31.80;20.40;24.60;5.80;0.00;34.9
24/8/2018;84.00;29.20;20.40;24.20;3.80;0.00;17.1
25/8/2018;80.00;33.40;20.60;24.90;6.70;0.00;31
26/8/2018;80.00;30.60;21.00;24.60;4.00;0.00;23.2
27/8/2018;80.00;32.60;20.80;25.10;5.70;0.00;23.4
28/8/2018;78.00;33.80;19.00;26.00;6.60;0.00;30.8
29/8/2018;79.00;29.40;21.20;24.50;3.30;0.00;18.4
30/8/2018;82.00;33.60;17.60;24.70;5.20;0.00;31.5
31/8/2018;81.00;28.00;20.20;24.00;3.00;0.00;14.5
1/9/2018;80.00;30.00;21.40;24.10;4.20;0.00;32.7
2/9/2018;84.00;26.80;21.00;23.60;2.30;0.00;18.8
3/9/2018;82.00;32.80;20.80;25.20;5.30;0.00;23
4/9/2018;86.00;26.00;18.80;23.70;2.00;0.00;10.7
5/9/2018;76.00;34.90;20.00;26.40;5.80;0.00;24.5
6/9/2018;84.00;28.60;20.60;24.20;3.10;0.00;22.5
7/9/2018;83.00;32.00;20.80;24.80;3.80;0.10;20.2
8/9/2018;85.00;28.80;20.80;24.30;3.60;0.00;23.2
9/9/2018;84.00;29.40;20.00;24.60;3.50;0.00;19.3
10/9/2018;81.00;31.20;20.80;25.00;4.40;0.00;18.3
11/9/2018;81.00;31.20;21.00;25.50;3.80;0.00;21.9
12/9/2018;80.00;29.90;21.60;25.00;3.30;0.00;19.9
13/9/2018;77.00;33.20;21.20;26.00;4.40;0.00;31
14/9/2018;81.00;31.00;20.80;25.40;5.40;0.00;22.3
15/9/2018;82.00;31.20;20.80;25.20;5.90;0.00;29
16/9/2018;80.00;31.40;20.20;25.40;4.40;0.00;17.8
17/9/2018;80.00;32.80;20.40;25.60;5.00;0.00;29.5
18/9/2018;81.00;31.60;20.80;24.80;5.20;0.00;29.8
19/9/2018;83.00;27.00;20.40;24.00;2.10;0.10;19.5
20/9/2018;85.00;27.80;20.20;24.10;2.90;0.00;21.6
21/9/2018;80.00;29.20;21.40;25.70;2.40;0.00;14.2
22/9/2018;84.00;29.80;21.60;25.00;3.10;0.00;14.8
23/9/2018;80.00;33.20;20.20;25.80;6.40;0.00;26
24/9/2018;79.00;31.20;20.60;25.50;4.40;0.00;29.6
25/9/2018;79.00;29.60;21.40;25.40;4.00;0.00;20.2
26/9/2018;77.00;34.00;21.20;26.00;6.50;0.00;32.6
27/9/2018;77.00;34.80;21.80;26.90;7.10;0.00;36.6
28/9/2018;79.00;30.40;21.40;25.20;5.60;0.00;25.9
29/9/2018;80.00;32.40;20.20;25.40;4.40;0.00;22.2
30/9/2018;82.00;33.20;20.80;25.60;6.40;0.00;38.1
1/10/2018;82.00;29.80;20.40;25.10;3.90;0.00;20.2
2/10/2018;79.00;32.20;21.60;25.60;4.90;0.00;28
3/10/2018;81.00;27.20;20.20;24.20;2.80;0.00;13.5
4/10/2018;80.00;31.80;20.40;25.10;4.30;0.00;19.5
5/10/2018;80.00;31.60;19.80;24.90;5.40;0.00;20.4
6/10/2018;87.00;25.60;20.80;23.30;0.90;4.00;12.5
7/10/2018;83.00;32.00;20.80;25.10;6.10;0.00;24.8
8/10/2018;89.00;27.80;21.40;24.20;2.70;0.00;22.6
9/10/2018;83.00;31.40;20.40;24.70;4.00;0.00;18.9
10/10/2018;78.00;30.60;20.60;25.20;4.70;0.00;19.9
11/10/2018;84.00;27.40;21.20;23.60;2.40;0.00;17.7
12/10/2018;78.00;32.60;18.60;25.20;6.00;0.00;10.8
13/10/2018;75.00;32.80;21.20;25.50;6.20;0.00;21.8
14/10/2018;77.00;32.40;19.40;25.40;5.70;0.00;27.9
15/10/2018;77.00;32.20;21.20;25.80;6.50;0.00;20.4
16/10/2018;77.00;33.40;20.60;25.60;6.50;0.00;18
17/10/2018;78.00;30.80;18.40;24.70;4.80;0.00;19.5
18/10/2018;80.00;31.40;20.80;24.80;5.40;0.00;22.5
19/10/2018;78.00;31.40;20.00;25.90;3.40;0.00;22.2
20/10/2018;80.00;33.20;21.00;26.00;6.40;0.00;16.9
21/10/2018;78.00;33.20;20.40;26.10;7.70;0.00;27.1
22/10/2018;78.00;32.80;19.00;25.20;6.10;0.00;17.9
23/10/2018;83.00;27.80;20.00;24.20;2.80;0.00;14.5
24/10/2018;78.00;31.20;20.40;25.10;4.80;0.00;27.3
25/10/2018;77.00;31.40;21.00;25.50;5.70;0.00;30.7
26/10/2018;84.00;28.40;20.20;24.50;3.70;0.00;24.1
27/10/2018;77.00;33.00;21.00;25.90;6.00;0.00;17.1
28/10/2018;80.00;30.00;21.60;25.60;2.90;0.00;28.8
29/10/2018;78.00;28.60;21.20;25.20;2.90;0.00;16
30/10/2018;76.00;33.20;21.20;26.20;5.60;0.00;19.7
31/10/2018;76.00;33.00;21.80;26.40;6.30;0.00;28.3
1/11/2018;73.00;32.60;20.60;26.00;6.60;0.00;25.3
2/11/2018;77.00;31.40;20.00;26.20;3.70;0.00;14.9
3/11/2018;79.00;32.20;21.00;26.70;4.50;0.00;17.7
4/11/2018;79.00;31.80;22.20;26.50;3.80;0.00;18.4
5/11/2018;78.00;30.40;21.40;26.50;3.30;0.00;14.7
6/11/2018;78.00;32.40;20.40;26.60;4.20;0.00;17.3
7/11/2018;85.00;29.20;17.60;24.60;3.30;0.00;17.9
8/11/2018;82.00;28.80;21.80;25.20;1.60;0.20;14.8
9/11/2018;83.00;29.20;21.40;25.50;2.00;0.10;16.7
10/11/2018;73.00;33.00;21.80;27.30;5.00;0.00;26.6
11/11/2018;87.00;27.20;22.20;24.60;1.90;0.70;16.7
12/11/2018;78.00;34.20;21.00;26.90;5.40;0.00;31.2
13/11/2018;73.00;31.60;21.60;26.60;4.60;0.00;23.9
14/11/2018;75.00;33.20;20.80;26.10;5.70;0.00;27.2
15/11/2018;76.00;29.60;22.00;25.80;3.60;0.00;22.7
16/11/2018;74.00;33.80;21.60;26.70;5.40;0.00;36.4
17/11/2018;76.00;31.00;20.60;26.00;3.50;0.20;18.5
18/11/2018;79.00;33.60;20.60;26.10;4.00;0.00;21.4
19/11/2018;72.00;33.80;21.00;26.90;6.20;0.00;26
20/11/2018;73.00;32.00;21.40;26.50;4.40;0.00;20.4
21/11/2018;73.00;33.20;21.20;27.40;6.70;0.00;29.8
22/11/2018;77.00;30.80;21.80;26.10;4.30;0.00;31.3
23/11/2018;77.00;29.20;21.80;25.60;2.90;0.00;14.3
24/11/2018;79.00;34.00;20.00;26.40;6.60;0.00;35.5
25/11/2018;81.00;29.60;20.60;25.60;2.80;0.00;17
26/11/2018;85.00;27.00;21.80;24.60;1.10;1.50;11
27/11/2018;80.00;30.80;21.20;25.30;3.20;0.00;15.5
28/11/2018;76.00;32.20;21.20;26.70;4.80;0.00;18.7
29/11/2018;77.00;29.60;21.00;25.60;3.00;0.00;17
30/11/2018;75.00;31.20;19.60;26.10;5.00;0.00;21.6
1/12/2018;80.00;28.20;21.40;25.20;2.40;0.00;11.6
2/12/2018;72.00;34.00;19.00;26.40;6.20;0.00;25.7
3/12/2018;79.00;32.20;16.40;24.70;5.80;0.00;28.2
4/12/2018;76.00;30.80;19.40;26.00;4.30;0.00;18.6
5/12/2018;76.00;31.20;18.60;25.50;4.50;0.00;17.5
6/12/2018;78.00;32.80;17.00;25.40;4.70;0.00;18.6
7/12/2018;75.00;30.80;18.40;25.30;5.10;0.00;19.2
8/12/2018;79.00;31.20;18.20;24.20;4.20;0.00;23.3
9/12/2018;75.00;31.00;21.00;26.60;4.30;0.00;19.5
10/12/2018;77.00;30.60;22.40;26.40;2.90;0.00;16.9
11/12/2018;73.00;34.40;20.80;27.70;5.00;0.10;26.9
12/12/2018;81.00;31.80;22.20;26.10;3.70;0.00;21.6
13/12/2018;88.00;29.00;22.20;25.40;0.50;2.10;17.8
14/12/2018;80.00;31.80;22.00;26.60;3.00;0.00;21.9
15/12/2018;85.00;32.80;21.20;26.20;4.10;0.20;18.7
16/12/2018;82.00;30.80;21.80;26.70;2.70;0.10;11.7
17/12/2018;81.00;31.60;22.00;26.60;3.10;0.40;17.7
18/12/2018;84.00;30.20;21.60;25.70;2.00;5.60;20
19/12/2018;89.00;28.80;21.40;25.10;2.50;6.10;12.8
20/12/2018;87.00;30.80;21.40;25.50;0.80;15.50;15.3
21/12/2018;84.00;30.20;21.80;26.10;1.40;18.60;13.8
22/12/2018;81.00;31.80;21.60;26.90;2.30;1.70;17.3
23/12/2018;83.00;30.40;22.60;26.80;2.60;1.20;15.1
24/12/2018;87.00;29.60;22.20;25.80;1.90;1.60;11.9
25/12/2018;85.00;31.00;21.80;26.20;2.70;0.50;18.5
26/12/2018;84.00;29.90;22.00;26.60;2.00;11.80;19.1
27/12/2018;86.00;29.80;22.00;25.80;3.90;4.80;11.9
28/12/2018;78.00;32.40;22.40;27.50;4.10;0.00;19.5
29/12/2018;93.00;27.80;22.60;25.00;1.10;0.00;8
30/12/2018;83.00;32.20;22.80;27.20;3.70;0.70;15.9
31/12/2018;87.00;31.20;22.40;26.20;2.00;3.80;12.9
1/1/2019;94.00;27.40;22.60;25.50;0.00;16.40;9.7
2/1/2019;85.00;31.40;22.40;26.80;2.90;6.80;15.2
3/1/2019;88.00;29.40;21.40;25.80;1.80;0.70;7
4/1/2019;79.00;33.40;21.80;28.00;4.00;6.80;17.1
5/1/2019;93.00;27.40;23.60;25.80;0.00;30.90;9.6
6/1/2019;97.00;25.60;22.80;24.10;0.00;48.90;7.8
7/1/2019;92.00;28.80;21.80;25.00;0.50;4.20;11.9
8/1/2019;87.00;30.60;21.60;25.90;2.50;0.00;10.9
9/1/2019;86.00;30.60;22.40;27.00;0.60;9.90;20.4
10/1/2019;88.00;29.80;22.00;25.70;2.90;5.70;16.6
11/1/2019;84.00;31.40;21.60;27.00;4.40;0.10;20.7
12/1/2019;91.00;31.20;21.80;26.10;2.10;0.40;9
13/1/2019;89.00;30.00;22.20;25.80;4.00;0.00;13.2
14/1/2019;88.00;28.80;22.20;26.00;0.70;12.10;15.9
15/1/2019;90.00;30.20;21.40;25.80;2.80;1.30;16.5
16/1/2019;88.00;28.40;21.40;25.70;3.00;0.00;22.5
17/1/2019;81.00;30.00;21.20;26.50;3.00;0.00;14.2
18/1/2019;88.00;29.00;22.00;25.60;0.70;1.80;11.4
19/1/2019;87.00;31.60;21.80;25.90;0.40;12.80;14.5
20/1/2019;90.00;29.80;22.00;25.80;2.80;0.60;14.5
21/1/2019;84.00;32.20;22.20;27.30;3.50;7.80;21.8
22/1/2019;87.00;31.00;22.00;26.50;3.40;0.20;11.1
23/1/2019;89.00;31.40;22.60;26.30;3.50;0.10;12
24/1/2019;93.00;30.40;21.60;25.50;1.10;3.70;12
25/1/2019;79.00;33.00;22.60;27.60;5.20;0.00;11.6
26/1/2019;90.00;31.00;22.40;26.60;1.20;3.10;12.7
27/1/2019;91.00;28.40;21.80;25.40;1.70;1.10;7.7
28/1/2019;85.00;31.40;23.20;27.10;4.20;3.90;18.1
29/1/2019;83.00;31.60;22.80;27.40;3.90;0.00;15.5
30/1/2019;85.00;31.20;22.40;26.90;3.80;0.00;14.5
31/1/2019;95.00;29.00;22.20;24.40;0.60;20.60;13.7
1/2/2019;88.00;31.00;21.20;26.60;2.70;0.80;13.7
2/2/2019;86.00;31.20;23.40;27.00;4.00;8.20;18.8
3/2/2019;89.00;31.00;22.20;25.90;0.40;10.30;14.6
4/2/2019;88.00;31.60;21.80;25.80;1.00;6.20;14.3
5/2/2019;85.00;33.00;21.60;27.30;2.20;2.90;17.5
6/2/2019;91.00;30.00;23.20;26.10;0.20;21.50;24.7
7/2/2019;91.00;30.40;22.20;25.90;0.00;9.70;13.6
8/2/2019;88.00;30.60;22.40;26.70;2.80;0.60;20.6
9/2/2019;89.00;31.80;22.80;26.40;1.10;87.20;15.8
10/2/2019;89.00;30.40;22.20;26.00;0.00;22.40;15.9
11/2/2019;87.00;32.20;22.00;26.90;3.90;4.00;17.3
12/2/2019;87.00;30.80;23.20;26.60;4.10;0.00;20.7
13/2/2019;87.00;31.70;22.80;27.50;3.20;0.50;22
14/2/2019;89.00;30.60;23.20;26.50;1.20;1.90;18.2
15/2/2019;93.00;29.20;22.60;25.80;1.30;12.90;12.8
16/2/2019;88.00;32.20;23.40;27.40;1.20;12.90;14.4
17/2/2019;90.00;30.20;23.40;26.10;0.40;31.20;13.2
18/2/2019;84.00;32.80;22.40;27.20;4.40;1.60;13
19/2/2019;88.00;31.60;22.60;27.20;0.30;4.10;14.1
20/2/2019;85.00;32.00;22.40;27.30;2.60;0.60;14.4
21/2/2019;86.00;33.40;22.40;27.80;1.80;5.60;16.7
22/2/2019;85.00;32.00;23.60;28.30;5.20;0.00;18.1
23/2/2019;95.00;28.40;23.60;25.10;0.00;3.10;10.8
24/2/2019;94.00;27.20;23.00;25.10;0.90;15.90;8.4
25/2/2019;86.00;33.00;22.20;27.60;3.60;4.30;17.1
26/2/2019;84.00;31.60;22.60;26.30;3.60;0.40;13.6
27/2/2019;85.00;32.60;22.80;27.70;3.20;2.70;13.5
28/2/2019;87.00;33.80;23.20;28.00;0.90;28.20;16
1/3/2019;88.00;31.60;21.80;26.60;4.00;0.10;19.2
2/3/2019;87.00;32.00;23.40;27.90;5.40;0.00;23.6
3/3/2019;96.00;27.40;23.60;25.50;0.30;4.80;8.4
4/3/2019;86.00;30.40;23.60;26.80;2.10;1.30;15.1
5/3/2019;89.00;31.40;23.60;26.90;2.40;5.10;13
6/3/2019;87.00;31.20;23.60;27.00;3.80;58.60;17.4
7/3/2019;94.00;27.80;22.80;25.20;2.10;32.70;9.6
8/3/2019;86.00;31.40;22.80;27.40;1.70;2.40;18.7
9/3/2019;95.00;27.60;23.20;25.20;2.10;1.50;14.1
10/3/2019;90.00;30.80;22.80;26.60;2.80;0.20;14.7
11/3/2019;85.00;33.80;22.60;27.80;5.60;0.00;20.7
12/3/2019;87.00;32.20;23.80;27.90;1.70;4.80;18.7
13/3/2019;92.00;28.80;23.60;26.20;1.40;4.90;15.8
14/3/2019;83.00;30.40;23.40;26.20;2.90;9.60;11.8
15/3/2019;83.00;33.40;23.00;28.50;5.50;0.80;22
16/3/2019;84.00;33.40;23.20;28.40;2.40;44.70;22.5
17/3/2019;85.00;33.20;22.40;27.20;4.60;6.90;21.5
18/3/2019;87.00;31.80;23.80;26.70;3.30;0.90;24
19/3/2019;86.00;30.40;23.00;26.90;2.10;0.70;12
20/3/2019;83.00;35.00;22.20;27.20;6.80;0.00;21.1
21/3/2019;82.00;32.00;23.80;28.20;4.40;0.30;23.4
22/3/2019;84.00;32.20;23.40;28.00;4.80;0.00;16
23/3/2019;88.00;31.60;23.20;26.80;3.60;0.00;24.9
24/3/2019;86.00;31.40;23.60;27.00;3.00;0.40;15.5
25/3/2019;84.00;28.60;23.20;25.90;2.40;0.00;12.5
26/3/2019;84.00;32.80;21.00;25.50;3.40;4.30;19.9
27/3/2019;88.00;28.80;21.60;25.80;2.20;2.90;12.9
28/3/2019;90.00;28.00;22.20;25.50;1.20;6.90;7.4
29/3/2019;90.00;29.00;22.40;25.70;2.70;0.00;10.5
30/3/2019;89.00;32.00;21.80;26.80;2.10;4.10;10.2
31/3/2019;85.00;30.80;22.40;26.80;3.50;0.00;12.1
1/4/2019;86.00;30.80;22.60;26.80;1.70;0.30;10.2
2/4/2019;80.00;34.00;23.00;27.80;5.70;0.00;12.7
3/4/2019;80.00;31.40;22.60;27.30;4.00;0.00;16.4
4/4/2019;82.00;32.60;22.80;27.40;4.00;0.00;20.2
5/4/2019;85.00;30.60;21.40;27.00;3.20;0.00;13.5
6/4/2019;82.00;32.80;21.80;27.20;5.40;0.00;11
7/4/2019;81.00;32.80;20.80;27.20;5.00;0.00;15.3
8/4/2019;82.00;32.80;21.60;27.40;5.60;0.00;18.2
9/4/2019;86.00;33.40;22.80;27.20;2.50;18.40;17.2
10/4/2019;82.00;33.60;22.00;27.90;5.90;0.00;18.2
11/4/2019;85.00;32.80;22.20;27.70;4.60;0.00;15.8
12/4/2019;82.00;30.00;21.80;26.50;3.20;0.00;17.6
13/4/2019;86.00;33.40;21.60;27.60;2.90;0.80;13.3
14/4/2019;79.00;34.00;22.40;28.30;5.90;8.60;12.7
15/4/2019;81.00;34.00;21.60;27.20;6.50;0.00;19.1
16/4/2019;89.00;30.40;22.20;26.20;2.60;0.00;10.7
17/4/2019;86.00;31.20;21.60;26.60;2.60;0.00;18.6
18/4/2019;85.00;32.20;22.00;27.30;3.50;0.00;12.5
19/4/2019;87.00;32.80;23.20;27.10;2.40;4.40;16.9
20/4/2019;86.00;33.60;23.20;27.80;1.20;7.80;17.4
21/4/2019;88.00;32.80;22.60;26.80;3.00;1.50;13.8
22/4/2019;93.00;28.20;23.40;25.70;1.90;9.90;13.5
23/4/2019;88.00;31.60;22.60;26.70;3.80;0.60;12.7
24/4/2019;87.00;33.80;22.20;27.20;4.60;0.10;24
25/4/2019;83.00;31.60;22.40;27.20;4.00;0.00;22.6
26/4/2019;85.00;34.60;21.80;28.30;6.40;10.00;16.6
27/4/2019;90.00;29.40;23.60;26.40;1.50;1.00;14.5
28/4/2019;91.00;30.40;23.20;26.50;1.00;2.40;26.2
29/4/2019;86.00;31.60;23.20;27.40;1.80;8.10;19
30/4/2019;87.00;32.00;23.00;26.80;1.80;1.20;14.3
1/5/2019;85.00;32.80;23.20;28.00;3.80;0.00;18.5
2/5/2019;90.00;31.40;23.00;26.60;0.90;63.40;14.9
3/5/2019;88.00;32.00;22.00;26.80;0.80;7.60;15.6
4/5/2019;89.00;32.80;23.40;27.50;0.80;8.50;13.6
5/5/2019;86.00;33.00;22.40;27.20;4.40;0.00;14.6
6/5/2019;83.00;31.40;22.60;27.40;3.00;0.00;10.3
7/5/2019;87.00;32.60;22.40;27.10;5.10;0.00;16.6
8/5/2019;80.00;33.00;22.60;27.90;3.90;0.00;14.8
9/5/2019;89.00;31.60;22.60;26.40;2.10;0.80;18.1
10/5/2019;87.00;30.60;21.80;26.70;2.90;0.00;10
11/5/2019;85.00;32.20;21.20;26.80;3.50;2.60;19.1
12/5/2019;89.00;29.60;22.60;26.50;2.00;1.40;10
13/5/2019;84.00;30.80;21.80;27.00;3.20;0.00;10.6
14/5/2019;88.00;32.60;22.20;27.10;3.40;0.00;19
15/5/2019;88.00;31.60;23.00;26.70;2.80;3.30;18.3
16/5/2019;83.00;33.40;22.80;27.70;5.20;0.90;24.4
17/5/2019;85.00;33.20;22.40;27.70;5.00;0.10;15
18/5/2019;86.00;31.00;23.20;26.80;2.90;0.10;20.9
19/5/2019;88.00;31.00;22.00;26.80;2.40;0.60;16
20/5/2019;83.00;31.20;23.20;27.20;4.00;0.00;22.2
21/5/2019;83.00;30.60;23.00;27.00;2.90;0.00;12.4
22/5/2019;84.00;30.40;22.40;26.70;2.70;0.40;18.9
23/5/2019;88.00;28.80;21.60;24.80;1.10;1.80;10.4
24/5/2019;91.00;30.40;21.60;25.80;1.90;0.00;11.8
25/5/2019;82.00;30.60;22.20;26.40;2.80;0.00;15.8
26/5/2019;85.00;31.80;21.80;26.40;4.30;0.00;20.7
27/5/2019;86.00;28.20;22.60;25.40;2.20;0.00;18
28/5/2019;86.00;30.80;20.40;25.20;3.50;0.00;18.7
29/5/2019;89.00;31.80;21.20;26.00;3.40;2.00;27.2
30/5/2019;88.00;30.60;21.20;26.00;3.60;0.00;16.7
31/5/2019;84.00;30.80;22.20;26.70;2.50;0.70;13.9
1/6/2019;83.00;32.20;21.80;26.80;3.90;0.00;19.5
2/6/2019;87.00;29.80;20.60;25.60;2.90;0.00;16.6
3/6/2019;88.00;28.60;22.40;25.20;3.00;0.00;25.5
4/6/2019;84.00;28.60;21.80;25.90;2.40;0.00;21.2
5/6/2019;84.00;31.00;22.00;26.60;2.00;4.30;19.4
6/6/2019;86.00;29.80;22.20;26.20;2.90;0.00;12.4
7/6/2019;85.00;30.60;22.80;26.20;3.20;0.00;18.2
8/6/2019;88.00;30.40;22.80;25.80;2.10;0.00;15.1
9/6/2019;85.00;32.20;22.60;27.10;2.80;1.00;14.9
10/6/2019;86.00;33.60;22.00;27.10;3.30;17.90;21.1
11/6/2019;87.00;29.80;22.20;25.80;2.00;2.20;10.3
12/6/2019;82.00;31.80;21.60;27.40;4.00;0.00;18.6
13/6/2019;86.00;28.80;22.20;25.80;2.10;0.00;13.3
14/6/2019;86.00;30.20;21.80;26.40;1.80;0.80;15.6
15/6/2019;86.00;31.00;32.00;26.60;2.70;0.00;16.4
16/6/2019;85.00;33.60;21.80;26.80;5.00;0.00;25.4
17/6/2019;89.00;28.40;22.60;25.60;1.50;4.50;13.9
18/6/2019;90.00;29.20;21.40;25.60;2.20;3.60;13.3
19/6/2019;95.00;28.40;22.00;25.10;1.80;7.80;16.8
20/6/2019;86.00;31.20;21.20;26.20;2.80;0.20;13.1
21/6/2019;90.00;27.00;22.00;24.80;1.60;0.00;12.8
22/6/2019;89.00;29.40;21.40;25.00;1.90;0.00;15.2
23/6/2019;90.00;26.80;21.20;24.40;1.50;0.10;13.8
24/6/2019;91.00;28.80;21.00;24.60;1.40;0.30;11.2
25/6/2019;86.00;29.80;20.60;25.50;2.60;0.00;13.1
26/6/2019;91.00;27.20;21.00;24.40;0.80;0.60;6.5
27/6/2019;82.00;32.00;20.20;26.30;3.70;0.00;15.5
28/6/2019;83.00;29.40;21.40;25.70;1.80;0.00;15.5
29/6/2019;85.00;28.40;20.60;24.60;2.60;0.00;14.2
30/6/2019;87.00;28.60;19.80;24.80;2.40;0.00;12.5
